vit	viR	iic.		
mUwraH	mUwra	m. sg. nom.		
kaRAya	kaRAya	iic.		
maXuraH	maXura	m. sg. nom.		
svara	svara	iic.		
meXA	meXA	iic.		
agni	agni	iic.		
xqk	xqS	iic.		
Srowra	Srowra	iic.		
inxriya	inxriya	iic.		
xArDya	xArDya	iic.		
kqw	kqw	m. sg. nom.		
kaRAya	kaRAya	iic.		
maXurAH	maXura	m. pl. nom.		
Pala	Pala	iic.		
AhArAH	AhAra	m. pl. nom.		
maruw	maruw	iic.		
karAH	kara	m. pl. nom.		
siMha	siMha	iic.		
AxiBiH	Axi	m. pl. i.		
vAyasa	vAyasa	iic.		
AxayaH	Axi	m. pl. nom.		
sqRta	sqRta	iic.	sqj	pp.
mUwra	mUwra	iic.		
purIRAH	purIRa	m. pl. nom.		
kAsa	kAsa	iic.		
arSaH	arSas	iic.		
SvAsa	SvAsa	iic.		
nASanAH	nASana	m. pl. nom.		
kaRAya	kaRAya	iic.		
maXuraH	maXura	m. sg. nom.		
piwwa	piwwa	iic.		
kaPa	kaPa	iic.		
apahaH	apaha	m. sg. nom.		
kaRAya	kaRAya	iic.		
katukA	katuka	f. sg. nom.		
rasa	rasa	iic.		
pAkAByAm	pAka	m. du. i.		
bala	bala	iic.		
varXanAH	varXana	m. pl. nom.		
piwwa	piwwa	iic.		
SleRma	SleRman	iic.		
Avaham	Avaha	n. sg. nom.		
svAxu	svAxu	iic.		
amla	amla	iic.		
lavaNaH	lavaNa	m. sg. nom.		
SleRma	SleRman	iic.		
anila	anila	iic.		
apahaH	apaha	m. sg. nom.		
sqRta	sqRta	iic.	sqj	pp.
mUwra	mUwra	iic.		
purIRAH	purIRa	m. pl. nom.		
rasa	rasa	iic.		
pAkayoH	pAka	m. du. g.		
SafKa	SafKa	iic.		
kUrma	kUrma	iic.		
AxayaH	Axi	m. pl. nom.		
svAxu	svAxu	iic.		
rasa	rasa	iic.		
pAkAH	pAka	m. pl. nom.		
maruw	maruw	iic.		
nuxaH	nux	m. pl. nom.		
sanXAna	sanXAna	iic.		
kqw	kqw	m. sg. nom.		
sqRta	sqRta	iic.	sqj	pp.
vit	viR	iic.		
mUwraH	mUwra	m. sg. nom.		
anila	anila	iic.		
piwwa	piwwa	iic.		
hA	han	m. sg. nom.		
mAruwa	mAruwa	iic.		
apahAH	apaha	m. pl. nom.		
pramANa	pramANa	iic.		
aXikAH	aXika	m. pl. nom.		
sva	sva	iic.		
jAwO	jAwi	f. sg. loc.		
alpa	alpa	iic.		
sArAH	sAra	m. pl. nom.		
anila	anila	iic.		
GnAni	Gna	n. pl. nom.		
kaPa	kaPa	iic.		
uwkleSa	uwkleSa	iic.		
karANi	kara	n. pl. nom.		
karkanXu	karkanXu	iic.		
kola	kola	iic.		
baxaram	baxara	n. sg. nom.		
piwwa	piwwa	iic.		
kaPa	kaPa	iic.		
Avaham	Avaha	n. sg. nom.		
gulma	gulma	iic.		
arSaH	arSas	iic.		
Gnam	Gna	n. sg. nom.		
piwwa	piwwa	iic.		
anila	anila	iic.		
karam	kara	n. sg. nom.		
baxXa	baxXa	iic.	banX	pp.
kesaram	kesara	n. sg. nom.		
gara	gara	iic.		
xoRa	xoRa	iic.		
haram	hara	n. sg. nom.		
wqRNA	wqRNA	iic.		
SUla	SUla	iic.		
kaPa	kaPa	iic.		
uwkleSa	uwkleSa	iic.		
Carxi	Carxi	iic.		
SvAsa	SvAsa	iic.		
nivAraNam	nivAraNa	n. sg. nom.		
wqt	wqR	iic.		
xAha	xAha	iic.		
jvara	jvara	iic.		
piwwa	piwwa	iic.		
asqk	asqj	iic.		
kAsa	kAsa	iic.		
SvAsa	SvAsa	iic.		
kRaya	kRaya	iic.		
apaham	apaha	n. sg. nom.		
SamI	SamI	iic.		
Palam	Pala	n. sg. nom.		
rUkRa	rUkRa	iic.		
uRNam	uRNa	n. sg. nom.		
keSa	keSa	iic.		
nASanam	nASana	n. sg. nom.		
kaPa	kaPa	iic.		
piwwa	piwwa	iic.		
haram	hara	n. sg. nom.		
vakwra	vakwra	iic.		
klexa	klexa	iic.		
mala	mala	iic.		
apaham	apaha	n. sg. nom.		
kaRAya	kaRAya	iic.		
maXuraH	maXura	m. sg. nom.		
piwwa	piwwa	iic.		
nASanaH	nASana	m. sg. nom.		
wqRNA	wqRNA	iic.		
Carxi	Carxi	iic.		
anila	anila	iic.		
GnaH	Gna	m. sg. nom.		
piwwa	piwwa	iic.		
GnAni	Gna	n. pl. nom.		
manxa	manxa	iic.		
kaPAni	kaPa	n. pl. nom.		
sqRta	sqRta	iic.	sqj	pp.
mUwra	mUwra	iic.		
purIRANi	purIRa	n. pl. nom.		
svAxu	svAxu	iic.		
pAka	pAka	iic.		
rasAni	rasa	n. pl. nom.		
sarva	sarva	iic.		
xoRa	xoRa	iic.		
haram	hara	n. sg. nom.		
cewaH	cewas	iic.		
vikAriNAm	vikArin	m. pl. g.		
SleRma	SleRman	iic.		
anila	anila	iic.		
haram	hara	n. sg. nom.		
ganXa	ganXa	iic.		
ADyam	ADya	n. sg. nom.		
jIraka	jIraka	iic.		
xvayam	xvaya	n. sg. nom.		
xurnAma	xurnAman	iic.		
kuRTa	kuRTa	iic.		
anala	anala	iic.		
sAxa	sAxa	iic.		
janwu	janwu	iic.		
samIraNa	samIraNa	iic.		
SvAsa	SvAsa	iic.		
kaPAn	kaPa	m. pl. acc.		
kaPa	kaPa	iic.		
GnAni	Gna	n. pl. nom.		
kqmi	kqmi	iic.		
hA	han	m. sg. nom.		
meXA	meXA	iic.		
agni	agni	iic.		
bala	bala	iic.		
varXanaH	varXana	m. sg. nom.		
alpa	alpa	iic.		
anwara	anwara	iic.		
guNe	guNa	n. du. acc.		
kuvalaya	kuvalaya	iic.		
uwpale	uwpala	n. du. acc.		
SleRma	SleRman	iic.		
piwwa	piwwa	iic.		
viRa	viRa	iic.		
Gnam	Gna	n. sg. nom.		
meXA	meXA	iic.		
agni	agni	iic.		
bala	bala	iic.		
varXinI	varXin	f. sg. nom.		
kaPa	kaPa	iic.		
mAruwa	mAruwa	iic.		
kopanAH	kopana	m. pl. nom.		
kumuxa	kumuxa	iic.		
uwpala	uwpala	iic.		
paxmAnAm	paxma	m. pl. g.		
mAruwa	mAruwa	iic.		
kopanAH	kopana	m. pl. nom.		
piwwa	piwwa	iic.		
SamanAH	Samana	m. pl. nom.		
wAla	wAla	iic.		
nArikela	nArikela	iic.		
KarjUra	KarjUra	iic.		
praBqwInAm	praBqwi	m. pl. g.		
maswaka	maswaka	iic.		
majjAnaH	majjan	m. pl. nom.		
gulma	gulma	iic.		
SUla	SUla	iic.		
vibanXa	vibanXa	iic.		
Gnam	Gna	n. sg. nom.		
yava	yava	iic.		
goXUmAH	goXUma	m. pl. nom.		
bala	bala	iic.		
meXA	meXA	iic.		
agni	agni	iic.		
mAMsa	mAMsa	iic.		
ojaH	ojas	iic.		
Sukra	Sukra	iic.		
varXanam	varXana	n. sg. nom.		
piwwa	piwwa	iic.		
GnO	Gna	m. du. nom.		
kqmi	kqmi	iic.		
kuRTa	kuRTa	iic.		
jvara	jvara	iic.		
apahO	apaha	m. du. nom.		
mUlaka	mUlaka	iic.		
yURaH	yURa	m. sg. nom.		
kaPa	kaPa	iic.		
mexaH	mexas	iic.		
gala	gala	iic.		
AmayAn	Amaya	m. pl. acc.		
yava	yava	iic.		
kola	kola	iic.		
kulawWAnAm	kulawWa	m. pl. g.		
anila	anila	iic.		
apahaH	apaha	m. sg. nom.		
sarva	sarva	iic.		
XAnya	XAnya	iic.		
kqwaH	kqwa	m. sg. nom.	kq	pp.
prANa	prANa	iic.		
varXanaH	varXana	m. sg. nom.		
bala	bala	iic.		
karaH	kara	m. sg. nom.		
pipAsA	pipAsA	iic.		
Srama	Srama	iic.		
nASanaH	nASana	m. sg. nom.		
wqt	wqR	iic.		
Carxi	Carxi	iic.		
xAha	xAha	iic.		
Garma	Garma	iic.		
Arwi	Arwi	iic.		
nuxaH	nux	m. pl. nom.		
waw	wax	iic.		
sakwavaH	sakwu	m. pl. nom.		
sanXAna	sanXAna	iic.		
kqw	kqw	m. sg. nom.		
meha	meha	iic.		
haraH	hara	m. sg. nom.		
uRNa	uRNa	iic.		
uxaka	uxaka	iic.		
anupAnam	anupAna	n. sg. nom.		
yURa	yURa	iic.		
amla	amla	iic.		
kAFjikam	kAFjika	n. sg. acc.		
mArxava	mArxava	iic.		
karam	kara	n. sg. nom.		
Srama	Srama	iic.		
klama	klama	iic.		
haram	hara	n. sg. nom.		
xoRa	xoRa	iic.		
Samanam	Samana	n. sg. nom.		
pipAsA	pipAsA	iic.		
Cexanam	Cexana	n. sg. nom.		
kAca	kAca	iic.		
sPatika	sPatika	iic.		
pAwreRu	pAwra	n. pl. loc.		
xAdima	xAdima	iic.		
AxIni	Axi	n. pl. acc.		
Alasya	Alasya	iic.		
gOrava	gOrava	iic.		
Atopa	Atopa	iic.		
sAxAn	sAxa	m. pl. acc.		
pUga	pUga	iic.		
kafkola	kafkola	iic.		
karpUra	karpUra	iic.		
lavafga	lavafga	iic.		
sumanaH	sumanas	iic.		
PalEH	Pala	n. pl. i.		
katu	katu	iic.		
kaRAyEH	kaRAya	n. pl. i.		
muKa	muKa	iic.		
vESaxya	vESaxya	iic.		
kArakEH	kAraka	n. pl. i.		
Sabxa	Sabxa	iic.		
rUpa	rUpa	iic.		
rasAn	rasa	m. pl. acc.		
anna	anna	iic.		
vahe	vaha	n. sg. loc.		
praxveRa	praxveRa	iic.		
yukwena	yukwa	m. sg. i.	yuj	pp.
naKa	naKa	iic.		
roma	roman	n. sg. nom.		
xoRa	xoRa	iic.		
XAwu	XAwu	iic.		
agni	agni	iic.		
samawAm	samawA	f. sg. acc.		
nAma	nAman	iic.		
sWAna	sWAna	iic.		
kriyA	kriyA	iic.		
AmayEH	Amaya	m. pl. i.		
nAma	nAman	iic.		
sWAna	sWAna	iic.		
kriyA	kriyA	iic.		
AmayEH	Amaya	m. pl. i.		
prANa	prANa	iic.		
uxAnO	uxAna	m. du. nom.		
sarva	sarva	iic.		
xeha	xeha	iic.		
gAn	ga	m. pl. acc.		
Sakqw	Sakqw	iic.		
mUwram	mUwra	n. sg. acc.		
Sukra	Sukra	iic.		
garBa	garBa	iic.		
ArwavAni	Arwava	n. pl. acc.		
Srowra	Srowra	iic.		
AxiRu	Axi	m. pl. loc.		
inxriya	inxriya	iic.		
vaXam	vaXa	m. sg. acc.		
sanXi	sanXi	iic.		
gawaH	gawa	m. sg. nom.	gam	pp.
SUla	SUla	iic.		
SoPO	SoPa	m. du. acc.		
AhAra	AhAra	iic.		
vihAriNAm	vihArin	m. pl. g.		
haswi	haswin	iic.		
aSva	aSva	iic.		
uRtrEH	uRtra	m. pl. i.		
prANa	prANa	iic.		
mAMsa	mAMsa	iic.		
kRaya	kRaya	iic.		
AxiBiH	Axi	m. pl. i.		
hanu	hanu	iic.		
SafKa	SafKa	iic.		
SiraH	Siras	iic.		
grIvam	grIvA	n. sg. acc.		
xoRa	xoRa	iic.		
xvayasya	xvaya	n. sg. g.		
kAla	kAla	iic.		
anwareNa	anwara	n. sg. i.		
aSmarI	aSmarI	iic.		
samBavaH	samBava	m. sg. nom.		
kuRTa	kuRTa	iic.		
xoRAw	xoRa	m. sg. abl.		
xuRta	xuRta	iic.	xuR	pp.
SoNiwa	SoNiwa	iic.		
SukrayoH	Sukra	n. du. g.		
waw	wax	iic.		
vahAni	vaha	n. pl. nom.		
salila	salila	iic.		
BAvam	BAva	m. sg. acc.		
kAla	kAla	iic.		
prakarReNa	prakarRa	m. sg. i.		
nAdI	nAdI	iic.		
nibanXanAw	nibanXana	n. sg. abl.		
sWira	sWira	iic.		
SarIrasya	SarIra	m. sg. g.		
paFcama	paFcama	iic.		
RaRTayoH	RaRTa	m. du. loc.		
sarva	sarva	iic.		
amara	amara	iic.		
guruH	guru	m. sg. nom.		
nimiwwa	nimiwwa	iic.		
anwara	anwara	iic.		
BUmipaH	BUmipa	m. sg. nom.		
mAruwa	mAruwa	iic.		
kopanam	kopana	n. sg. nom.		
swana	swana	iic.		
rogAH	roga	m. pl. nom.		
sarva	sarva	iic.		
lifgam	lifga	n. sg. nom.		
purANa	purANa	iic.		
uxaka	uxaka	iic.		
BUyiRTAH	BUyiRTa	m. pl. nom.		
sarva	sarva	iic.		
qwuRu	qwu	m. pl. loc.		
pANi	pANi	iic.		
pAxa	pAxa	iic.		
wale	wala	m. sg. loc.		
UrXva	UrXva	iic.		
jawruNi	jawru	n. sg. loc.		
kakRa	kakRa	iic.		
BAgeRu	BAga	m. pl. loc.		
mAMsa	mAMsa	iic.		
xAruNAH	xAruNa	m. pl. nom.		
maXu	maXu	iic.		
sarpiH	sarpis	iic.		
vasA	vasA	iic.		
niBam	niBa	m. sg. acc.		
kroXa	kroXa	iic.		
Soka	Soka	iic.		
Srama	Srama	iic.		
kqwaH	kqwa	m. sg. nom.	kq	pp.
SarIra	SarIra	iic.		
URmA	URman	m. sg. nom.		
SiraH	Siras	iic.		
gawaH	gawa	m. sg. nom.	gam	pp.
alpIyaH	alpIyas	iic.		
KAm	Ka	f. sg. acc.		
mAMsa	mAMsa	iic.		
xoReNa	xoRa	m. sg. i.		
mAMsa	mAMsa	iic.		
samBavam	samBava	n. sg. acc.		
sanXi	sanXi	iic.		
mukwam	mukwa	n. sg. nom.	muc	pp.
xanwa	xanwa	iic.		
mUlAni	mUla	n. pl. acc.		
sPatika	sPatika	iic.		
safkASam	safkASa	m. sg. acc.		
pUya	pUya	iic.		
ruXiram	ruXira	n. sg. acc.		
xanwa	xanwa	iic.		
mUleRu	mUla	n. pl. loc.		
aBiGAwa	aBiGAwa	iic.		
jaH	ja	m. sg. nom.		
wIvra	wIvra	iic.		
vexanaH	vexanA	m. sg. nom.		
xanwa	xanwa	iic.		
BafgaH	Bafga	m. sg. nom.		
wIvra	wIvra	iic.		
ruk	ruj	m. sg. nom.		
inxriya	inxriya	iic.		
arWam	arWa	m. sg. acc.		
sneha	sneha	iic.		
Axi	Axi	iic.		
yukwAnAm	yukwa	f. pl. g.	yuj	pp.
Arwava	Arwava	iic.		
ArwiRu	Arwi	f. pl. loc.		
prajA	prajA	iic.		
sOBAgyam	sOBAgya	n. sg. nom.		
qwu	qwu	iic.		
kRewra	kRewra	iic.		
ambu	ambu	iic.		
bIjAnAm	bIja	n. pl. g.		
cira	cira	iic.		
AyuRaH	Ayus	m. pl. nom.		
pUwi	pUwi	iic.		
yonO	yoni	m. sg. loc.		
sOganXika	sOganXika	iic.		
saFjFiwaH	saFjFiwa	m. sg. nom.		
pawana	pawana	iic.		
uxBavaH	uxBava	m. sg. nom.		
sawwva	sawwva	iic.		
BUyiRTAH	BUyiRTa	m. pl. nom.		
pUrva	pUrva	iic.		
jAwi	jAwi	iic.		
smarAH	smara	m. pl. nom.		
pafka	pafka	iic.		
uxaka	uxaka	iic.		
sWAni	sWa	n. pl. nom.		
sirA	sirA	iic.		
AxayaH	Axi	m. pl. nom.		
nixrA	nixrA	iic.		
hewuH	hewu	m. sg. nom.		
piwwa	piwwa	iic.		
wamaH	wamas	iic.		
prAyA	prAya	f. sg. nom.		
rajaH	rajas	iic.		
piwwa	piwwa	iic.		
anilAw	anila	m. sg. abl.		
jyowiH	jyowis	iic.		
sWAnam	sWAna	n. sg. nom.		
Sukra	Sukra	iic.		
SoNiwa	SoNiwa	iic.		
saMyoge	saMyoga	m. sg. loc.		
Bujafga	Bujafga	iic.		
ulUka	ulUka	iic.		
ganXarva	ganXarva	iic.		
yakRa	yakRa	iic.		
mArjAra	mArjAra	iic.		
vAnarEH	vAnara	m. pl. i.		
Sukla	Sukla	iic.		
akRaH	akRa	m. sg. nom.		
sWira	sWira	iic.		
kutila	kutila	iic.		
ali	ali	iic.		
nIla	nIla	iic.		
keSaH	keSa	m. sg. nom.		
jalaxa	jalaxa	iic.		
mqxafga	mqxafga	iic.		
siMha	siMha	iic.		
GoRaH	GoRa	m. sg. nom.		
guru	guru	iic.		
pUjanam	pUjana	n. sg. nom.		
vihAra	vihAra	iic.		
AcAra	AcAra	iic.		
capalam	capala	m. sg. acc.		
sarpa	sarpa	iic.		
sawwvam	sawwva	m. sg. acc.		
paraspara	paraspara	iic.		
aBimarxaH	aBimarxa	m. sg. nom.		
mawsya	mawsya	iic.		
sawwvasya	sawwva	m. sg. g.		
mahA	mahaw	iic.		
prakqwayaH	prakqwi	f. pl. nom.		
rajaH	rajas	iic.		
sawwva	sawwva	iic.		
wamaH	wamas	iic.		
kqwAH	kqwa	f. pl. nom.	kq	pp.
Rat	RaR	iic.		
afgam	afga	n. sg. nom.		
sArXa	sArXa	iic.		
wri	wri	iic.		
vyAmAni	vyAma	n. pl. nom.		
arXa	arXa	iic.		
vyAma	vyAma	iic.		
hInAni	hIna	n. pl. nom.	hA	pp.
aByanwara	aByanwara	iic.		
gawEH	gawa	m. pl. i.	gam	pp.
peSI	peSI	iic.		
snAyu	snAyu	iic.		
sirANAm	sirA	f. pl. g.		
sanXi	sanXi	iic.		
safKyA	safKyA	f. sg. nom.		
pArSva	pArSva	iic.		
urasi	uras	n. sg. loc.		
BAra	BAra	iic.		
sahAH	saha	m. pl. nom.		
wvak	wvac	iic.		
paryanwasya	paryanwa	m. sg. g.		
afga	afga	iic.		
viniScayaH	viniScaya	m. sg. nom.		
sapwa	sapwan	iic.		
uwwaram	uwwara	n. sg. nom.		
marma	marman	iic.		
Sawam	Sawa	n. sg. nom.		
sapwa	sapwan	iic.		
uwwaram	uwwara	n. sg. nom.		
marma	marman	iic.		
Sawam	Sawa	n. sg. nom.		
kaNTa	kaNTa	iic.		
sirA	sirA	f. sg. nom.		
kAla	kAla	iic.		
anwara	anwara	iic.		
harANi	hara	n. pl. nom.		
vixXa	vixXa	iic.	vyaX	pp.
mAwrANi	mAwra	n. pl. nom.		
kAla	kAla	iic.		
anwareNa	anwara	n. sg. i.		
XAwu	XAwu	iic.		
kRayAw	kRaya	m. sg. abl.		
piwwa	piwwa	iic.		
samBavAH	samBava	m. pl. nom.		
SleRma	SleRman	iic.		
samBavAH	samBava	m. pl. nom.		
sarva	sarva	iic.		
vahAH	vaha	f. pl. nom.		
unmArga	unmArga	iic.		
gamanam	gamana	n. sg. nom.		
sarva	sarva	iic.		
vahAH	vaha	f. pl. nom.		
sirA	sirA	iic.		
SawAni	Sawa	n. pl. acc.		
hemanwa	hemanwa	iic.		
kAle	kAla	m. sg. loc.		
Saswra	Saswra	iic.		
kAlAH	kAla	m. pl. nom.		
Saswra	Saswra	iic.		
nipAwena	nipAwa	m. sg. i.		
SoNiwa	SoNiwa	iic.		
mokRaNe	mokRaNa	n. sg. loc.		
xeSa	xeSa	iic.		
kAlO	kAla	m. du. acc.		
vyAXi	vyAXi	iic.		
sAwmyena	sAwmya	n. sg. i.		
URma	URman	iic.		
mAruwa	mAruwa	iic.		
varReRu	varRa	m. pl. loc.		
rajaH	rajas	iic.		
XUma	XUma	iic.		
uxakeRu	uxaka	n. pl. loc.		
waw	wax	iic.		
arWa	arWa	iic.		
kqw	kqw	m. sg. nom.		
vexanA	vexanA	iic.		
upaSama	upaSama	iic.		
arWAya	arWa	m. sg. dat.		
pAka	pAka	iic.		
SamAya	Sama	m. sg. dat.		
sWira	sWira	iic.		
mAMsAnAm	mAMsa	m. pl. g.		
wvak	wvac	iic.		
sWAnAm	sWa	m. pl. g.		
Xava	Xava	iic.		
priyafgu	priyafgu	iic.		
aSokAnAm	aSoka	m. pl. g.		
xawwa	xawwa	iic.	xA	pp.
ORaXeRu	ORaXa	m. pl. loc.		
viRa	viRa	iic.		
juRtasya	juRta	m. sg. g.	juR	pp.
viRa	viRa	iic.		
niScayam	niScaya	m. sg. acc.		
waw	wax	iic.		
samAnAnAm	samAna	n. pl. g.		
Xarma	Xarma	iic.		
BqwAm	Bqw	m. pl. g.		
vAk	vAc	iic.		
viSAraxaH	viSAraxa	m. sg. nom.		
SarAva	SarAva	iic.		
nimna	nimna	iic.		
maXyAH	maXya	m. pl. nom.		
yava	yava	iic.		
maXyAH	maXya	m. pl. nom.		
kunwa	kunwa	iic.		
Sakwi	Sakwi	iic.		
qRti	qRti	iic.		
Kadga	Kadga	iic.		
agra	agra	iic.		
viRANa	viRANa	iic.		
AxiBiH	Axi	n. pl. i.		
ropaNa	ropaNa	iic.		
arWam	arWa	m. sg. acc.		
sneha	sneha	iic.		
sekam	seka	m. sg. acc.		
sEnXava	sEnXava	iic.		
wrivqw	wrivqw	iic.		
eraNda	eraNda	iic.		
pawra	pawwra	iic.		
kalkaH	kalka	m. sg. nom.		
paNdiwa	paNdiwa	iic.		
mAninaH	mAnin	m. pl. nom.		
maXUka	maXUka	iic.		
uxumbara	uxumbara	iic.		
aSvawWa	aSvawWa	iic.		
palASa	palASa	iic.		
kakuBa	kakuBa	iic.		
wvacaH	wvac	f. pl. nom.		
alpa	alpa	iic.		
xoRasya	xoRa	m. sg. g.		
SiSira	SiSira	iic.		
Awmake	Awmaka	m. sg. loc.		
sWAna	sWAna	iic.		
sWiwam	sWiwa	m. sg. acc.	sWA	pp.
rAja	rAjan	iic.		
arham	arha	n. sg. nom.		
AhAra	AhAra	iic.		
vihAriNAm	vihArin	m. pl. g.		
kriyA	kriyA	iic.		
paWam	paWa	m. sg. acc.		
uRNa	uRNa	iic.		
amla	amla	iic.		
lavaNa	lavaNa	iic.		
aSanam	aSana	n. sg. acc.		
mUwra	mUwra	iic.		
ADyEH	ADya	m. pl. i.		
karaFja	karaFja	iic.		
Pala	Pala	iic.		
sarRapEH	sarRapa	m. pl. i.		
Kaxira	Kaxira	iic.		
bIjakO	bIjaka	m. du. nom.		
piwwa	piwwa	iic.		
nASane	nASana	m. sg. loc.		
kaPa	kaPa	iic.		
nASane	nASana	m. sg. loc.		
avi	avi	iic.		
mUwreNa	mUwra	n. sg. i.		
SarkarA	SarkarA	iic.		
nASanaH	nASana	m. sg. nom.		
srAva	srAva	iic.		
mArgAn	mArga	m. pl. acc.		
maXuka	maXuka	iic.		
wElena	wEla	n. sg. i.		
kqmi	kqmi	iic.		
Gnam	Gna	m. sg. acc.		
Salya	Salya	iic.		
Anayanam	Anayana	n. sg. acc.		
Saswra	Saswra	iic.		
pawanAw	pawana	n. sg. abl.		
nAdI	nAdI	iic.		
vraNAn	vraNa	m. pl. acc.		
kaPa	kaPa	iic.		
AmayeRu	Amaya	m. pl. loc.		
sarva	sarva	iic.		
afga	afga	iic.		
SoPeRu	SoPa	m. pl. loc.		
sarva	sarva	iic.		
vqkRa	vqkRa	iic.		
sAreRu	sAra	m. pl. loc.		
kAFcana	kAFcana	iic.		
ABAsam	ABAsa	n. sg. acc.		
rajawa	rajawa	iic.		
praBam	praBA	n. sg. acc.		
jarA	jarA	iic.		
kuRTa	kuRTa	iic.		
meha	meha	iic.		
pANdu	pANdu	iic.		
Amaya	Amaya	iic.		
kRayAn	kRaya	m. pl. acc.		
sarva	sarva	iic.		
uxareRu	uxara	n. pl. loc.		
xoRa	xoRa	iic.		
syanxa	syanxa	iic.		
arWam	arWa	m. sg. acc.		
vexanA	vexanA	iic.		
upaSamAya	upaSama	m. sg. dat.		
yava	yava	iic.		
kola	kola	iic.		
kulawWAnAm	kulawWa	m. pl. g.		
rAja	rAjan	iic.		
mAwrAH	mAwra	m. pl. nom.		
wrivqw	wrivqw	iic.		
harIwakInAm	harIwakI	f. pl. g.		
maXu	maXu	iic.		
xravam	xrava	n. sg. acc.		
yava	yava	iic.		
kola	kola	iic.		
kulawWAnAm	kulawWa	m. pl. g.		
aSva	aSva	iic.		
Axi	Axi	iic.		
yAnam	yAna	n. sg. acc.		
vega	vega	iic.		
nigraham	nigraha	m. sg. acc.		
anila	anila	iic.		
GnAnAm	Gna	n. pl. g.		
nAgara	nAgara	iic.		
kvaWiwena	kvaWiwa	n. sg. i.	kvaW	pp.
vraNa	vraNa	iic.		
ropaNam	ropaNa	n. sg. acc.		
xanwa	xanwa	iic.		
gawAm	gawa	f. sg. acc.	gam	pp.
kaPa	kaPa	iic.		
uwWeRu	uwWa	m. pl. loc.		
hIna	hIna	iic.	hA	pp.
CexAw	Cexa	m. sg. abl.		
xqRta	xqRta	iic.	xqS	pp.
karmA	karman	m. sg. nom.		
nasya	nasya	iic.		
karmaNi	karman	n. sg. loc.		
kavala	kavala	iic.		
XAraNe	XAraNa	n. sg. loc.		
gala	gala	iic.		
wAlu	wAlu	iic.		
oRTa	oRTa	iic.		
jihvA	jihvA	iic.		
roga	roga	iic.		
samuxBave	samuxBava	m. sg. loc.		
wejaH	wejas	iic.		
rUpa	rUpa	iic.		
Avaham	Avaha	n. sg. nom.		
mAruwa	mAruwa	iic.		
AwapO	Awapa	m. du. acc.		
hanu	hanu	iic.		
xanwa	xanwa	iic.		
svara	svara	iic.		
mala	mala	iic.		
jihvA	jihvA	iic.		
inxriya	inxriya	iic.		
viSoXanam	viSoXana	n. sg. nom.		
puRti	puRti	iic.		
jananaH	janana	m. sg. nom.		
mqjA	mqjA	iic.		
varNa	varNa	iic.		
bala	bala	iic.		
praxaH	praxa	m. sg. nom.		
jala	jala	iic.		
sikwasya	sikwa	m. sg. g.	sic	pp.
prakqwi	prakqwi	iic.		
sAwmya	sAwmya	iic.		
qwu	qwu	iic.		
xeSa	xeSa	iic.		
xoRa	xoRa	iic.		
vikAra	vikAra	iic.		
viw	vix	m. sg. nom.		
SarIra	SarIra	iic.		
AyAsa	AyAsa	iic.		
jananam	janana	n. sg. nom.		
vyAyAma	vyAyAma	iic.		
saFjFiwam	saFjFiwa	n. sg. nom.		
bala	bala	iic.		
arXasya	arXa	m. sg. g.		
vayaH	vayas	iic.		
bala	bala	iic.		
SarIrANi	SarIra	n. pl. acc.		
xeSa	xeSa	iic.		
kAla	kAla	iic.		
aSanAni	aSana	n. pl. acc.		
sOBAgya	sOBAgya	iic.		
xam	xa	n. sg. nom.		
varNa	varNa	iic.		
karam	kara	n. sg. nom.		
prIwi	prIwi	iic.		
ojaH	ojas	iic.		
bala	bala	iic.		
varXanam	varXana	n. sg. nom.		
aFjana	aFjana	iic.		
saMyogAw	saMyoga	m. sg. abl.		
amala	amala	iic.		
wArakam	wAraka	n. sg. nom.		
xevawA	xevawA	iic.		
awiWi	awiWi	iic.		
viprANAm	vipra	m. pl. g.		
gowra	gowra	iic.		
varXanam	varXana	n. sg. nom.		
pAxa	pAxa	iic.		
prakRAlanam	prakRAlana	n. sg. nom.		
pAxa	pAxa	iic.		
mala	mala	iic.		
roga	roga	iic.		
Srama	Srama	iic.		
apaham	apaha	n. sg. nom.		
harRa	harRa	iic.		
lAGava	lAGava	iic.		
sOBAgya	sOBAgya	iic.		
karam	kara	n. sg. nom.		
uwsAha	uwsAha	iic.		
varXanam	varXana	n. sg. nom.		
varRa	varRa	iic.		
anila	anila	iic.		
rajaH	rajas	iic.		
Garma	Garma	iic.		
hima	hima	iic.		
AxInAm	Axi	m. pl. g.		
AyuH	Ayus	iic.		
bala	bala	iic.		
meXA	meXA	iic.		
agni	agni	iic.		
praxam	praxa	n. sg. nom.		
inxriya	inxriya	iic.		
boXanam	boXana	n. sg. nom.		
SoRa	SoRa	iic.		
xAha	xAha	iic.		
Srama	Srama	iic.		
svexa	svexa	iic.		
mUrcCA	mUrCA	iic.		
GnaH	Gna	m. sg. nom.		
vyajana	vyajana	iic.		
anilaH	anila	m. sg. nom.		
piwwa	piwwa	iic.		
wqRNA	wqRNA	iic.		
agni	agni	iic.		
svexa	svexa	iic.		
mUrcCA	mUrCA	iic.		
Brama	Brama	iic.		
asra	asra	iic.		
kqw	kqw	m. sg. nom.		
agni	agni	iic.		
xIpwi	xIpwi	iic.		
karam	kara	m. sg. acc.		
xoRa	xoRa	iic.		
cayAw	caya	m. sg. abl.		
