kopana	n. sg. nom.		
swana	iic.		
roga	m. pl. nom.		
sarva	iic.		
lifga	n. sg. nom.		
purANa	iic.		
uxaka	iic.		
BUyiRTa	m. pl. nom.		
sarva	iic.		
qwu	m. pl. loc.		
pANi	iic.		
pAxa	iic.		
wala	m. sg. loc.		
UrXva	iic.		
jawru	n. sg. loc.		
kakRa	iic.		
BAga	m. pl. loc.		
mAMsa	iic.		
xAruNa	m. pl. nom.		
maXu	iic.		
sarpis	iic.		
vasA	iic.		
niBa	m. sg. acc.		
kroXa	iic.		
Soka	iic.		
Srama	iic.		
kqwa	m. sg. nom.	kq	pp.
SarIra	iic.		
URman	m. sg. nom.		
Siras	iic.		
gawa	m. sg. nom.	gam	pp.
alpIyas	iic.		
Ka	f. sg. acc.		
mAMsa	iic.		
xoRa	m. sg. i.		
mAMsa	iic.		
samBava	n. sg. acc.		
sanXi	iic.		
mukwa	n. sg. nom.	muc	pp.
xanwa	iic.		
mUla	n. pl. acc.		
sPatika	iic.		
safkASa	m. sg. acc.		
pUya	iic.		
ruXira	n. sg. acc.		
xanwa	iic.		
mUla	n. pl. loc.		
aBiGAwa	iic.		
ja	m. sg. nom.		
wIvra	iic.		
vexanA	m. sg. nom.		
xanwa	iic.		
Bafga	m. sg. nom.		
wIvra	iic.		
ruj	m. sg. nom.		
inxriya	iic.		
arWa	m. sg. acc.		
sneha	iic.		
Axi	iic.		
yukwa	f. pl. g.	yuj	pp.
Arwava	iic.		
Arwi	f. pl. loc.		
prajA	iic.		
sOBAgya	n. sg. nom.		
qwu	iic.		
kRewra	iic.		
ambu	iic.		
bIja	n. pl. g.		
cira	iic.		
Ayus	m. pl. nom.		
pUwi	iic.		
yoni	m. sg. loc.		
sOganXika	iic.		
saFjFiwa	m. sg. nom.		
pawana	iic.		
uxBava	m. sg. nom.		
sawwva	iic.		
BUyiRTa	m. pl. nom.		
pUrva	iic.		
jAwi	iic.		
smara	m. pl. nom.		
pafka	iic.		
uxaka	iic.		
sWa	n. pl. nom.		
sirA	iic.		
Axi	m. pl. nom.		
nixrA	iic.		
hewu	m. sg. nom.		
piwwa	iic.		
wamas	iic.		
prAya	f. sg. nom.		
rajas	iic.		
piwwa	iic.		
anila	m. sg. abl.		
jyowis	iic.		
sWAna	n. sg. nom.		
Sukra	iic.		
SoNiwa	iic.		
saMyoga	m. sg. loc.		
Bujafga	iic.		
ulUka	iic.		
ganXarva	iic.		
yakRa	iic.		
mArjAra	iic.		
vAnara	m. pl. i.		
Sukla	iic.		
akRa	m. sg. nom.		
sWira	iic.		
kutila	iic.		
ali	iic.		
nIla	iic.		
keSa	m. sg. nom.		
jalaxa	iic.		
mqxafga	iic.		
siMha	iic.		
GoRa	m. sg. nom.		
guru	iic.		
pUjana	n. sg. nom.		
vihAra	iic.		
AcAra	iic.		
capala	m. sg. acc.		
sarpa	iic.		
sawwva	m. sg. acc.		
paraspara	iic.		
aBimarxa	m. sg. nom.		
mawsya	iic.		
sawwva	m. sg. g.		
mahaw	iic.		
prakqwi	f. pl. nom.		
rajas	iic.		
sawwva	iic.		
wamas	iic.		
kqwa	f. pl. nom.	kq	pp.
RaR	iic.		
afga	n. sg. nom.		
sArXa	iic.		
wri	iic.		
vyAma	n. pl. nom.		
arXa	iic.		
vyAma	iic.		
hIna	n. pl. nom.	hA	pp.
aByanwara	iic.		
gawa	m. pl. i.	gam	pp.
peSI	iic.		
snAyu	iic.		
sirA	f. pl. g.		
sanXi	iic.		
safKyA	f. sg. nom.		
pArSva	iic.		
uras	n. sg. loc.		
BAra	iic.		
saha	m. pl. nom.		
wvac	iic.		
paryanwa	m. sg. g.		
afga	iic.		
viniScaya	m. sg. nom.		
sapwan	iic.		
uwwara	n. sg. nom.		
marman	iic.		
Sawa	n. sg. nom.		
sapwan	iic.		
uwwara	n. sg. nom.		
marman	iic.		
Sawa	n. sg. nom.		
kaNTa	iic.		
sirA	f. sg. nom.		
kAla	iic.		
anwara	iic.		
hara	n. pl. nom.		
vixXa	iic.	vyaX	pp.
mAwra	n. pl. nom.		
kAla	iic.		
anwara	n. sg. i.		
XAwu	iic.		
kRaya	m. sg. abl.		
piwwa	iic.		
samBava	m. pl. nom.		
SleRman	iic.		
samBava	m. pl. nom.		
sarva	iic.		
vaha	f. pl. nom.		
unmArga	iic.		
gamana	n. sg. nom.		
sarva	iic.		
vaha	f. pl. nom.		
sirA	iic.		
Sawa	n. pl. acc.		
hemanwa	iic.		
kAla	m. sg. loc.		
Saswra	iic.		
kAla	m. pl. nom.		
Saswra	iic.		
nipAwa	m. sg. i.		
SoNiwa	iic.		
mokRaNa	n. sg. loc.		
xeSa	iic.		
kAla	m. du. acc.		
vyAXi	iic.		
sAwmya	n. sg. i.		
URman	iic.		
mAruwa	iic.		
varRa	m. pl. loc.		
rajas	iic.		
XUma	iic.		
uxaka	n. pl. loc.		
wax	iic.		
arWa	iic.		
kqw	m. sg. nom.		
vexanA	iic.		
upaSama	iic.		
arWa	m. sg. dat.		
pAka	iic.		
Sama	m. sg. dat.		
sWira	iic.		
mAMsa	m. pl. g.		
wvac	iic.		
sWa	m. pl. g.		
Xava	iic.		
priyafgu	iic.		
aSoka	m. pl. g.		
xawwa	iic.	xA	pp.
ORaXa	m. pl. loc.		
viRa	iic.		
juRta	m. sg. g.	juR	pp.
viRa	iic.		
niScaya	m. sg. acc.		
wax	iic.		
samAna	n. pl. g.		
Xarma	iic.		
Bqw	m. pl. g.		
vAc	iic.		
viSAraxa	m. sg. nom.		
SarAva	iic.		
nimna	iic.		
maXya	m. pl. nom.		
yava	iic.		
maXya	m. pl. nom.		
kunwa	iic.		
Sakwi	iic.		
qRti	iic.		
Kadga	iic.		
agra	iic.		
viRANa	iic.		
Axi	n. pl. i.		
ropaNa	iic.		
arWa	m. sg. acc.		
sneha	iic.		
seka	m. sg. acc.		
sEnXava	iic.		
wrivqw	iic.		
eraNda	iic.		
pawwra	iic.		
kalka	m. sg. nom.		
paNdiwa	iic.		
mAnin	m. pl. nom.		
maXUka	iic.		
uxumbara	iic.		
aSvawWa	iic.		
palASa	iic.		
kakuBa	iic.		
wvac	f. pl. nom.		
alpa	iic.		
xoRa	m. sg. g.		
SiSira	iic.		
Awmaka	m. sg. loc.		
sWAna	iic.		
sWiwa	m. sg. acc.	sWA	pp.
rAjan	iic.		
arha	n. sg. nom.		
AhAra	iic.		
vihArin	m. pl. g.		
kriyA	iic.		
paWa	m. sg. acc.		
uRNa	iic.		
amla	iic.		
lavaNa	iic.		
aSana	n. sg. acc.		
mUwra	iic.		
ADya	m. pl. i.		
karaFja	iic.		
Pala	iic.		
sarRapa	m. pl. i.		
Kaxira	iic.		
bIjaka	m. du. nom.		
piwwa	iic.		
nASana	m. sg. loc.		
kaPa	iic.		
nASana	m. sg. loc.		
avi	iic.		
mUwra	n. sg. i.		
SarkarA	iic.		
nASana	m. sg. nom.		
srAva	iic.		
mArga	m. pl. acc.		
maXuka	iic.		
wEla	n. sg. i.		
kqmi	iic.		
Gna	m. sg. acc.		
Salya	iic.		
Anayana	n. sg. acc.		
Saswra	iic.		
pawana	n. sg. abl.		
nAdI	iic.		
vraNa	m. pl. acc.		
kaPa	iic.		
Amaya	m. pl. loc.		
sarva	iic.		
afga	iic.		
SoPa	m. pl. loc.		
sarva	iic.		
vqkRa	iic.		
sAra	m. pl. loc.		
kAFcana	iic.		
ABAsa	n. sg. acc.		
rajawa	iic.		
praBA	n. sg. acc.		
jarA	iic.		
kuRTa	iic.		
meha	iic.		
pANdu	iic.		
Amaya	iic.		
kRaya	m. pl. acc.		
sarva	iic.		
uxara	n. pl. loc.		
xoRa	iic.		
syanxa	iic.		
arWa	m. sg. acc.		
vexanA	iic.		
upaSama	m. sg. dat.		
yava	iic.		
kola	iic.		
kulawWa	m. pl. g.		
rAjan	iic.		
mAwra	m. pl. nom.		
wrivqw	iic.		
harIwakI	f. pl. g.		
maXu	iic.		
xrava	n. sg. acc.		
yava	iic.		
kola	iic.		
kulawWa	m. pl. g.		
aSva	iic.		
Axi	iic.		
yAna	n. sg. acc.		
vega	iic.		
nigraha	m. sg. acc.		
anila	iic.		
Gna	n. pl. g.		
nAgara	iic.		
kvaWiwa	n. sg. i.	kvaW	pp.
vraNa	iic.		
ropaNa	n. sg. acc.		
xanwa	iic.		
gawa	f. sg. acc.	gam	pp.
kaPa	iic.		
uwWa	m. pl. loc.		
hIna	iic.	hA	pp.
Cexa	m. sg. abl.		
xqRta	iic.	xqS	pp.
karman	m. sg. nom.		
nasya	iic.		
karman	n. sg. loc.		
kavala	iic.		
XAraNa	n. sg. loc.		
gala	iic.		
wAlu	iic.		
oRTa	iic.		
jihvA	iic.		
roga	iic.		
samuxBava	m. sg. loc.		
wejas	iic.		
rUpa	iic.		
Avaha	n. sg. nom.		
mAruwa	iic.		
Awapa	m. du. acc.		
hanu	iic.		
xanwa	iic.		
svara	iic.		
mala	iic.		
jihvA	iic.		
inxriya	iic.		
viSoXana	n. sg. nom.		
puRti	iic.		
janana	m. sg. nom.		
mqjA	iic.		
varNa	iic.		
bala	iic.		
praxa	m. sg. nom.		
jala	iic.		
sikwa	m. sg. g.	sic	pp.
prakqwi	iic.		
sAwmya	iic.		
qwu	iic.		
xeSa	iic.		
xoRa	iic.		
vikAra	iic.		
vix	m. sg. nom.		
SarIra	iic.		
AyAsa	iic.		
janana	n. sg. nom.		
vyAyAma	iic.		
saFjFiwa	n. sg. nom.		
bala	iic.		
arXa	m. sg. g.		
vayas	iic.		
bala	iic.		
SarIra	n. pl. acc.		
xeSa	iic.		
kAla	iic.		
aSana	n. pl. acc.		
sOBAgya	iic.		
xa	n. sg. nom.		
varNa	iic.		
kara	n. sg. nom.		
prIwi	iic.		
ojas	iic.		
bala	iic.		
varXana	n. sg. nom.		
aFjana	iic.		
saMyoga	m. sg. abl.		
amala	iic.		
wAraka	n. sg. nom.		
xevawA	iic.		
awiWi	iic.		
vipra	m. pl. g.		
gowra	iic.		
varXana	n. sg. nom.		
pAxa	iic.		
prakRAlana	n. sg. nom.		
pAxa	iic.		
mala	iic.		
roga	iic.		
Srama	iic.		
apaha	n. sg. nom.		
harRa	iic.		
lAGava	iic.		
sOBAgya	iic.		
kara	n. sg. nom.		
uwsAha	iic.		
varXana	n. sg. nom.		
varRa	iic.		
anila	iic.		
rajas	iic.		
Garma	iic.		
hima	iic.		
Axi	m. pl. g.		
Ayus	iic.		
bala	iic.		
meXA	iic.		
agni	iic.		
praxa	n. sg. nom.		
inxriya	iic.		
boXana	n. sg. nom.		
SoRa	iic.		
xAha	iic.		
Srama	iic.		
svexa	iic.		
mUrCA	iic.		
Gna	m. sg. nom.		
vyajana	iic.		
anila	m. sg. nom.		
piwwa	iic.		
wqRNA	iic.		
agni	iic.		
svexa	iic.		
mUrCA	iic.		
Brama	iic.		
asra	iic.		
kqw	m. sg. nom.		
agni	iic.		
xIpwi	iic.		
kara	m. sg. acc.		
xoRa	iic.		
caya	m. sg. abl.		
kAya	iic.		
mAnasa	f. sg. acc.		
mUrXan	iic.		
AvaraNa	n. sg. nom.		
Sukra	iic.		
kRaya	iic.		
Avaha	m. sg. nom.		
wvac	iic.		
sWa	m. sg. nom.		
xuHKa	iic.		
varXana	m. sg. nom.		
vyAXi	iic.		
yukwa	f. pl. loc.	yuj	pp.
puRti	iic.		
arWa	m. sg. acc.		
mArxava	iic.		
arWa	m. sg. acc.		
rUpa	iic.		
yOvana	iic.		
SAlin	m. pl. g.		
janman	iic.		
praBqwi	adv.		
pAxa	iic.		
aByafga	m. sg. i.		
SoNiwa	iic.		
piwwa	iic.		
nimiwwa	m. pl. loc.		
xanwa	iic.		
naKa	iic.		
roman	n. pl. nom.		
ekAxaSa	iic.		
xvAxaSa	n. du. loc.		
arXa	iic.		
cawuRka	iic.		
muRti	m. pl. nom.		
Ayus	iic.		
kRapaNa	n. sg. loc.		
kanaka	iic.		
ABAsa	m. sg. nom.		
sarpa	iic.		
ABa	f. sg. nom.		
paFcan	iic.		
parNin	f. sg. nom.		
xvi	iic.		
parNin	f. sg. acc.		
mUla	iic.		
Bava	f. sg. acc.		
kqRNa	iic.		
maNdala	f. sg. acc.		
wEla	iic.		
sAwmya	m. pl. nom.		
xArDya	iic.		
arWin	m. pl. nom.		
kuRTa	iic.		
viRa	iic.		
unmAxa	iic.		
graha	iic.		
apasmAra	iic.		
nASin	f. sg. nom.		
wqR	iic.		
xAha	iic.		
Brama	iic.		
sAxa	iic.		
arawi	iic.		
klama	m. pl. nom.		
sneha	iic.		
klinna	m. pl. nom.	klix	pp.
XAwu	iic.		
saMsWa	m. pl. nom.		
sva	iic.		
sWAna	iic.		
sWa	m. pl. nom.		
vamana	iic.		
virecana	n. sg. loc.		
bala	iic.		
varXana	m. pl. nom.		
xqRta	iic.	xqS	pp.
Pala	n. sg. acc.		
alpa	iic.		
mAwra	n. sg. acc.		
mahaw	iic.		
guNa	n. sg. acc.		
sarva	iic.		
xoRa	iic.		
hara	m. sg. nom.		
xoRa	iic.		
wraya	n. sg. g.		
Siras	iic.		
kAya	iic.		
vireka	m. du. acc.		
virecana	iic.		
awiyoga	m. sg. i.		
pAna	iic.		
anvAsana	iic.		
nasya	n. pl. loc.		
anvAsana	iic.		
viXi	m. sg. loc.		
anila	iic.		
rogin	m. pl. g.		
jafGA	iic.		
Uru	iic.		
wrika	iic.		
pArSva	iic.		
aMsa	iic.		
bAhu	iic.		
manyA	iic.		
Siras	iic.		
sWiwa	m. pl. acc.	sWA	pp.
aByaFjana	iic.		
pAna	n. sg. loc.		
piwwa	iic.		
gaxa	m. pl. acc.		
kaPa	iic.		
kqwa	m. pl. acc.	kq	pp.
mUrXan	iic.		
sWa	m. sg. acc.		
parihAra	iic.		
krama	m. sg. i.		
piwwa	iic.		
kaPa	iic.		
uwkleSa	m. du. nom.		
anila	iic.		
Axi	m. pl. nom.		
manxa	iic.		
guNa	m. sg. nom.		
mAlawI	iic.		
puRpa	iic.		
vqnwa	iic.		
agra	n. sg. nom.		
sarRapa	iic.		
nirgama	n. sg. nom.		
kalka	iic.		
sneha	iic.		
kaRAya	m. pl. g.		
BiRaj	iic.		
vara	m. pl. i.		
sEnXava	iic.		
Axi	iic.		
xrava	iic.		
anwa	m. pl. g.		
sixXi	iic.		
kAma	m. pl. i.		
BiRaj	iic.		
vara	m. pl. i.		
pqRTa	iic.		
Uru	iic.		
wrika	iic.		
SUla	iic.		
aSman	iic.		
viR	iic.		
mUwra	iic.		
anila	iic.		
safgin	m. pl. g.		
SlakRNa	iic.		
piRta	m. sg. nom.	piR	pp.
priyafgu	iic.		
Gana	iic.		
sEnXava	n. pl. i.		
sarva	iic.		
mAruwa	iic.		
roga	iic.		
Gna	n. sg. nom.		
vayas	iic.		
sWApana	n. sg. nom.		
asqj	iic.		
piwwa	iic.		
awisAra	m. du. acc.		
piwwa	iic.		
kqwa	m. pl. acc.	kq	pp.
kaPa	iic.		
pANdu	iic.		
gaxa	iic.		
Alasya	iic.		
mUwra	iic.		
mAruwa	iic.		
safgin	m. pl. g.		
vikAra	iic.		
vix	m. sg. nom.		
xoRa	iic.		
nirharaNa	iic.		
arWa	m. sg. dat.		
bala	iic.		
varNa	iic.		
uxaya	m. sg. dat.		
maXu	iic.		
wEla	n. du. nom.		
eraNda	iic.		
mUla	iic.		
ja	m. sg. nom.		
hqwa	iic.	hq	pp.
xoRa	iic.		
pramANa	n. sg. i.		
saw	iic.	as	ppr. [2] ac.
AhAra	iic.		
viXi	m. sg. nom.		
kqwa	iic.	kq	pp.
saFjFA	m. sg. i.		
inxriya	iic.		
boXin	m. sg. i.		
eka	iic.		
xvi	iic.		
wri	iic.		
guNa	m. sg. nom.		
mEWuna	iic.		
upagama	m. sg. abl.		
newra	iic.		
swamBa	m. sg. acc.		
afga	iic.		
graha	m. sg. acc.		
cira	iic.		
Asana	n. sg. abl.		
suKa	iic.		
svapna	iic.		
praboXana	n. sg. nom.		
vikAra	iic.		
upaSama	m. sg. nom.		
manas	iic.		
suKa	n. sg. nom.		
vyAXi	iic.		
nirjaya	m. sg. nom.		
kqSa	iic.		
xurbala	iic.		
BIru	m. pl. g.		
xoRa	iic.		
uwkleSa	iic.		
nimiwwa	f. pl. acc.		
Samana	iic.		
SoXana	n. pl. i.		
UrXva	iic.		
jawru	iic.		
ja	m. pl. nom.		
hanu	iic.		
xanwa	iic.		
Siras	iic.		
grIvA	iic.		
wrika	iic.		
bAhu	iic.		
uras	n. pl. g.		
SuxXi	iic.		
lakRaNa	n. sg. nom.		
pAxukA	iic.		
pAxa	iic.		
pITa	n. pl. loc.		
gaja	iic.		
vAjin	m. pl. g.		
viRa	iic.		
juRta	m. pl. loc.	juR	pp.
nasya	iic.		
XUma	iic.		
aFjana	iic.		
Axi	m. pl. loc.		
Pena	iic.		
buxbuxa	iic.		
janman	n. sg. nom.		
SAka	iic.		
sUpa	iic.		
anna	iic.		
mAMsa	n. pl. nom.		
kapiwWa	iic.		
rasa	iic.		
mUwra	n. du. i.		
SoNiwa	iic.		
Agamana	n. sg. nom.		
nasya	iic.		
XUma	iic.		
gawa	n. sg. loc.	gam	pp.
sPota	iic.		
janman	n. sg. nom.		
goXA	iic.		
nakula	iic.		
mAMsa	n. pl. loc.		
muRka	iic.		
SoPa	m. sg. nom.		
Pala	iic.		
viRa	m. pl. i.		
anna	iic.		
xveRa	m. sg. loc.		
ASu	iic.		
vyavAyin	n. sg. nom.		
kaNTa	iic.		
ruj	m. pl. nom.		
vega	iic.		
anwara	n. sg. loc.		
ari	iic.		
xeSa	m. sg. loc.		
wqNa	iic.		
ambu	iic.		
mArga	iic.		
anna	iic.		
XUma	iic.		
Svasana	m. pl. acc.		
nara	iic.		
aSva	iic.		
nAga	m. pl. nom.		
Carxi	iic.		
moha	iic.		
jvara	iic.		
xAha	iic.		
SoPa	m. pl. acc.		
kAsa	iic.		
prawiSyAya	iic.		
Siras	iic.		
ruj	m. pl. nom.		
nayana	iic.		
Amaya	m. pl. nom.		
anwaka	iic.		
ABa	m. sg. acc.		
mahaw	iic.		
bala	m. sg. acc.		
mahaw	iic.		
prAjFa	m. sg. acc.		
sarva	iic.		
SAswra	iic.		
viSAraxa	m. sg. acc.		
mahI	iic.		
Xara	m. pl. nom.		
nAga	iic.		
inxra	m. pl. nom.		
huwa	iic.	hu	pp.
agni	iic.		
sama	iic.		
wejas	m. pl. nom.		
sarpa	iic.		
spqRta	m. sg. g.	spqS	pp.
viRa	iic.		
Gna	iic.		
oRaXi	iic.		
yukwa	m. sg. loc.	yuj	pp.
manxa	iic.		
gAmin	m. pl. nom.		
jvalana	iic.		
arka	iic.		
sama	iic.		
praBA	m. pl. nom.		
suvarNa	iic.		
ABa	m. pl. nom.		
sUrya	iic.		
canxra	iic.		
Akqwi	iic.		
Cawwra	iic.		
lakRman	n. sg. nom.		
pArAvawa	iic.		
ABa	m. pl. nom.		
kAla	iic.		
kalpa	n. sg. nom.		
Siras	iic.		
xuHKa	n. sg. nom.		
kaNTa	iic.		
grIvA	n. sg. nom.		
wejas	iic.		
maya	m. pl. i.		
sawya	iic.		
brahman	iic.		
wapas	iic.		
maya	m. pl. i.		
viRa	iic.		
vega	m. sg. loc.		
nasya	iic.		
karman	iic.		
aFjana	n. du. acc.		
viRa	iic.		
nASana	n. du. acc.		
wIkRNa	iic.		
Saswra	n. sg. i.		
sAxa	iic.		
vEvarNya	iic.		
jvara	iic.		
kAsa	iic.		
Siras	iic.		
ruj	m. pl. acc.		
vqkRa	iic.		
prapAwa	iic.		
viRama	iic.		
pawiwa	m. sg. acc.	paw	pp.
Sukra	iic.		
spqRta	m. pl. i.	spqS	pp.
afga	iic.		
sAxa	m. sg. nom.		
pANdu	iic.		
varNa	m. sg. nom.		
asqj	iic.		
Carxi	f. sg. nom.		
xina	iic.		
wraya	n. sg. loc.		
arXa	iic.		
mAwrA	f. sg. i.		
Sukra	iic.		
viR	iic.		
mUwra	iic.		
Sava	iic.		
pUwi	iic.		
aNda	iic.		
samBava	m. pl. nom.		
vAyu	iic.		
agni	iic.		
ambu	iic.		
prakqwi	m. pl. nom.		
wIkRNa	iic.		
viRa	n. pl. loc.		
manxa	iic.		
viRa	m. pl. loc.		
viRa	iic.		
Gna	m. sg. acc.		
pucCa	iic.		
xeSa	m. sg. loc.		
mUwra	iic.		
uccAra	iic.		
pUwi	iic.		
aNda	iic.		
jAwa	m. pl. nom.	jan	pp.
wri	iic.		
prakAra	iic.		
uraga	m. pl. g.		
SiKin	iic.		
kukkuta	iic.		
barha	n. pl. nom.		
wEla	iic.		
sarpis	n. du. nom.		
viRa	iic.		
juRta	m. sg. g.	juR	pp.
sarva	iic.		
prayawna	m. sg. i.		
viRa	iic.		
niScaya	m. sg. nom.		
svexa	iic.		
binxu	m. pl. nom.		
wax	iic.		
sama	iic.		
wejas	f. pl. nom.		
mahaw	iic.		
viRa	f. pl. nom.		
nqpa	iic.		
sAXana	iic.		
vAhana	n. sg. loc.		
mUrCA	iic.		
awisAra	m. sg. nom.		
Siras	iic.		
xuHKa	n. sg. nom.		
wamas	iic.		
vqxXi	f. sg. nom.		
wAlu	iic.		
SoRa	m. sg. nom.		
roga	iic.		
sAXana	iic.		
hewu	m. pl. nom.		
aSru	iic.		
mArga	m. pl. nom.		
newra	iic.		
buxbuxa	n. sg. loc.		
xqRti	iic.		
viSAraxa	m. pl. nom.		
pakRman	iic.		
varwman	iic.		
Svewa	iic.		
kqRNa	iic.		
xqRti	f. pl. g.		
pakRman	iic.		
varwman	iic.		
gawa	m. sg. nom.	gam	pp.
varwman	iic.		
Sukla	iic.		
gawa	m. sg. nom.	gam	pp.
Sukla	iic.		
kqRNa	iic.		
gawa	m. sg. nom.	gam	pp.
kqRNa	iic.		
xqRti	iic.		
gawa	m. sg. nom.	gam	pp.
kanInaka	iic.		
gawa	m. sg. nom.	gam	pp.
apAfga	iic.		
ga	m. sg. nom.		
parama	iic.		
xAruNa	m. sg. nom.		
newra	iic.		
BAga	m. pl. loc.		
parama	iic.		
xAruNa	m. pl. nom.		
aByanwara	iic.		
muKa	f. sg. nom.		
bAhya	iic.		
uwsafga	m. sg. loc.		
varwman	iic.		
samBava	m. sg. nom.		
mqxu	iic.		
alpa	iic.		
vexanA	n. sg. nom.		
pakRman	iic.		
ASaya	iic.		
gawa	m. pl. nom.	gam	pp.
wIkRNa	iic.		
agra	n. pl. acc.		
SaSa	iic.		
ruXira	iic.		
upama	m. sg. nom.		
Sukla	iic.		
sWa	m. sg. nom.		
samIpa	iic.		
sWa	n. pl. acc.		
gocara	iic.		
viBrama	m. sg. abl.		
xqRti	iic.		
maXya	iic.		
gawa	m. sg. loc.	gam	pp.
wimira	iic.		
AKyA	m. sg. nom.		
calaw	iic.	cal	ppr. [1] ac.
paxma	iic.		
palASa	iic.		
sWa	m. sg. nom.		
pravAla	iic.		
paxma	iic.		
pawwra	iic.		
ABa	n. sg. nom.		
SoNiwa	iic.		
Awmaka	n. sg. nom.		
hrasva	iic.		
jAdya	m. sg. nom.		
seka	iic.		
nasya	n. sg. loc.		
loha	iic.		
cUrNa	n. pl. nom.		
wAmra	iic.		
rajas	iic.		
SafKa	iic.		
SilA	iic.		
marica	iic.		
sEnXava	n. pl. i.		
Sukra	iic.		
vEvarNya	iic.		
nASana	n. sg. nom.		
sneha	iic.		
svexa	iic.		
Axi	m. sg. nom.		
anila	iic.		
apaha	m. sg. nom.		
aSru	iic.		
nAdI	f. sg. nom.		
kubjaka	iic.		
aSoka	iic.		
SAla	iic.		
Amra	iic.		
priyafgu	iic.		
nalina	iic.		
uwpala	m. pl. i.		
vAri	iic.		
binxu	n. sg. acc.		
BrU	iic.		
maXya	n. sg. loc.		
uRNa	iic.		
Ajya	iic.		
secana	n. sg. acc.		
Sukla	iic.		
aruNa	n. sg. acc.		
wIvra	iic.		
ruj	iic.		
naRta	iic.	naS	pp.
xarSana	n. sg. acc.		
mARa	iic.		
cUrNa	n. sg. i.		
vyAXi	iic.		
viXvaMsa	m. sg. nom.		
kriyA	iic.		
lAGava	n. sg. nom.		
sneha	iic.		
mAMsa	iic.		
vasA	iic.		
majjan	iic.		
mexas	iic.		
svAxu	iic.		
ORaXa	n. pl. i.		
xAha	iic.		
SoPa	iic.		
ruj	iic.		
harRa	iic.		
srAva	iic.		
nASana	m. du. nom.		
rAga	iic.		
ruj	iic.		
wimira	iic.		
AsrAva	iic.		
SUla	iic.		
saMramBa	iic.		
samBava	m. sg. abl.		
saMramBa	iic.		
SUla	m. du. nom.		
nasya	iic.		
anwa	m. sg. loc.		
Siras	iic.		
ruj	m. sg. loc.		
Siras	iic.		
ruj	m. sg. acc.		
xoRa	iic.		
hara	n. sg. nom.		
karNa	iic.		
SUla	iic.		
nivAraNa	m. sg. acc.		
Baxra	iic.		
kARTa	n. sg. loc.		
Amra	iic.		
kapiwWa	m. pl. g.		
maXUka	iic.		
Xava	iic.		
SAla	iic.		
ja	m. sg. acc.		
karNa	iic.		
Cixra	n. sg. loc.		
klexa	iic.		
mala	iic.		
Axi	n. sg. acc.		
anila	iic.		
SleRman	iic.		
Bava	m. sg. acc.		
prawiSyAya	iic.		
samAna	iic.		
lifga	m. sg. acc.		
xurganXa	iic.		
ucCvAsa	iic.		
vaxana	m. sg. nom.		
kqmi	iic.		
mUrXan	iic.		
vikAra	m. sg. i.		
xuRta	iic.	xuR	pp.
prawiSyAya	m. sg. acc.		
kqcCra	iic.		
sAXana	m. sg. acc.		
nivAwa	iic.		
SayyA	iic.		
Asana	iic.		
ceRtana	n. pl. nom.		
kqmi	iic.		
Gna	n. pl. nom.		
snigXa	iic.	snih	pp.
svinna	m. pl. acc.	svix	pp.
graha	iic.		
aXipawi	m. sg. dat.		
yawa	iic.	yam	pp.
Awman	m. sg. i.		
XAwrI	iic.		
kumAra	m. du. g.		
kaRAya	iic.		
ambara	iic.		
vAsin	f. sg. nom.		
muxga	iic.		
oxana	iic.		
aSana	f. sg. nom.		
surA	iic.		
SoNiwa	iic.		
pAyin	f. sg. nom.		
markata	iic.		
ulUka	iic.		
gqXra	m. pl. g.		
navan	iic.		
graha	m. sg. loc.		
alpa	iic.		
vijFAna	m. pl. nom.		
xeha	iic.		
cinwaka	m. pl. nom.		
ijyA	iic.		
aFjali	iic.		
namaskAra	iic.		
japa	iic.		
homa	iic.		
vrawa	iic.		
Axi	m. pl. i.		
bIja	iic.		
xoRa	m. sg. abl.		
alpa	iic.		
sparSa	f. sg. acc.		
klEbya	iic.		
sWAna	n. pl. nom.		
sarva	iic.		
kAya	iic.		
cikiwsA	f. pl. loc.		
parama	iic.		
qRi	m. sg. i.		
janman	iic.		
Axi	m. sg. loc.		
svexa	iic.		
avaroXa	m. sg. nom.		
sarva	iic.		
afga	iic.		
grahaNa	n. sg. nom.		
sarva	iic.		
lifga	iic.		
samavAya	m. sg. nom.		
sarva	iic.		
xoRa	iic.		
prakopa	iic.		
ja	m. sg. loc.		
kaNTa	iic.		
oRTa	iic.		
pariSoRaNa	n. sg. nom.		
kaNTa	iic.		
oRTa	iic.		
muKa	iic.		
nAsA	m. pl. g.		
ojas	iic.		
niroXa	iic.		
ja	m. sg. acc.		
Siras	iic.		
graha	m. sg. nom.		
svexa	iic.		
pravarwana	n. sg. nom.		
jvara	iic.		
mukwa	m. pl. g.	muc	pp.
AhAra	iic.		
vihArin	m. pl. g.		
kaPa	iic.		
sWAna	n. pl. loc.		
xvi	iic.		
wri	iic.		
cawur	n. pl. loc.		
xoRa	iic.		
prakopa	m. sg. acc.		
aBicAra	iic.		
aBiSApa	m. du. i.		
Srama	iic.		
kRaya	iic.		
aBiGAwa	m. pl. abl.		
bala	iic.		
kRaya	m. sg. nom.		
wanxrA	iic.		
nixrA	iic.		
Brama	iic.		
